,Unnamed: 0,Step,Runoff_All(mm/day)_Delineated_Average,DON_Pool(gN/m2)_Delineated_Average,DOC_Pool(gC/m2)_Delineated_Average,NH4_Pool(gN/m2)_Delineated_Average,NO3_Pool(gN/m2)_Delineated_Average,Sfcwater_Temp_C,CO2,DOC_mg/L,CO2_calc,pH_calc_200,Criteria,Condition
2458,2458,2458,0.20972023904323572,1.9806956052780151,809.1968383789062,1.1559157371520996,0.4228189289569855,11.9375,14.468439470214843,57.87375788085937,56.873957157758035,0.0,Exceeds,Postfire
2459,2459,2459,0.20711328089237213,1.9810583591461184,809.7556762695312,1.1577547788619995,0.4231736958026886,11.7125,14.478431491699219,57.913725966796875,56.913234773218335,0.0,Exceeds,Postfire
2460,2460,2460,0.20442211627960205,1.981411337852478,810.5635375976562,1.159855604171753,0.4232683777809143,14.262501,14.492876052246094,57.97150420898438,56.97001486476842,0.0,Exceeds,Postfire
2461,2461,2461,0.2015361040830612,1.9817562103271484,811.6553955078125,1.161702036857605,0.4229913353919983,16.5875,14.512398471679688,58.04959388671875,57.04675550074148,0.0,Exceeds,Postfire
2462,2462,2462,0.1986414343118668,1.9821133613586424,812.81787109375,1.163210153579712,0.4226775169372559,17.1125,14.53318353515625,58.132734140625,57.12845946142921,0.0,Exceeds,Postfire
2463,2463,2463,0.1958774775266648,1.982475996017456,814.0115356445312,1.1643418073654177,0.4224318265914917,17.337502,14.554526257324218,58.21810502929687,57.21235552145074,0.0,Exceeds,Postfire
2464,2464,2464,0.2333215028047561,1.9828337430953984,815.0524291992188,1.1660263538360596,0.4225591421127319,16.2125,14.573137434082032,58.29254973632813,57.285514155577,0.0,Exceeds,Postfire
2465,2465,2465,0.20693831145763397,1.983194828033448,816.0560302734375,1.167303204536438,0.4227333962917328,15.9125,14.591081821289063,58.36432728515625,57.35605170811235,0.0,Exceeds,Postfire
2466,2466,2466,0.19043774902820587,1.9835515022277832,817.1569213867188,1.1681488752365112,0.42275428771972656,16.6625,14.610765754394532,58.443063017578126,57.433427237825924,0.0,Exceeds,Postfire
2467,2467,2467,0.1881251037120819,1.9839065074920648,818.0465698242188,1.1691938638687134,0.4229806959629059,15.012501,14.626672668457031,58.506690673828125,57.49595569162118,0.0,Exceeds,Postfire
2468,2468,2468,0.1855405420064926,1.9842389822006223,818.4158935546875,1.1715317964553833,0.4227264225482941,9.1625,14.633276176757812,58.53310470703125,57.52191340799845,0.0,Exceeds,Postfire
2469,2469,2469,0.1838102638721466,1.9845473766326904,818.878662109375,1.1745524406433103,0.4221833944320679,10.5875,14.641550478515626,58.5662019140625,57.554438842731955,0.0,Exceeds,Postfire
2470,2470,2470,0.30708760023117065,1.9848408699035645,819.2239990234375,1.1802468299865725,0.4215406775474548,8.6375,14.647725102539063,58.59090041015625,57.57871065883881,0.0,Exceeds,Postfire
2471,2471,2471,0.18543559312820435,1.9851229190826416,819.6221313476562,1.1845688819885254,0.4207367300987244,9.5375,14.654843708496093,58.619374833984374,57.6066931714696,0.0,Exceeds,Postfire
2472,2472,2472,0.18260225653648374,1.9853880405426023,820.2992553710938,1.188810110092163,0.4199140965938568,13.0625,14.666950686035156,58.66780274414062,57.65428446307255,0.0,Exceeds,Postfire
2473,2473,2473,0.17988602817058566,1.9856760501861568,821.11767578125,1.1928218603134155,0.4190905690193176,14.4125,14.68158404296875,58.726336171875,57.711806693927414,0.0,Exceeds,Postfire
2474,2474,2474,0.17737562954425812,1.9859570264816284,821.9471435546875,1.1966160535812378,0.41832298040390015,14.487499,14.696414926757813,58.78565970703125,57.770105382667644,0.0,Exceeds,Postfire
2475,2475,2475,0.17675253748893738,1.986246943473816,822.7805786132812,1.2002172470092771,0.4176099896430969,14.5625,14.711316745605469,58.845266982421876,57.828682909874985,0.0,Exceeds,Postfire
2476,2476,2476,0.1728345900774002,1.9865173101425169,823.3696899414062,1.2038813829421997,0.4169098734855652,12.1625,14.721850056152343,58.88740022460937,57.87008827733051,0.0,Exceeds,Postfire
2477,2477,2477,0.17075665295124054,1.9868009090423584,824.1166381835938,1.207412838935852,0.4162095189094544,13.8125,14.735205490722656,58.940821962890624,57.92258712595471,0.0,Exceeds,Postfire
2478,2478,2478,0.16853392124176025,1.9870842695236208,825.1255493164062,1.2105193138122559,0.4154163897037506,16.0625,14.753244821777344,59.012979287109374,57.99349789305375,0.0,Exceeds,Postfire
2479,2479,2479,0.16631019115447998,1.987369179725647,826.1913452148438,1.2131497859954834,0.41468504071235657,16.5125,14.772301252441407,59.08920500976563,58.06840677478898,0.0,Exceeds,Postfire
2480,2480,2480,0.16421616077423096,1.987667798995972,827.2578735351562,1.2153114080429075,0.4141045808792114,16.5125,14.791370778808593,59.16548311523437,58.14336713439506,0.0,Exceeds,Postfire
2481,2481,2481,0.16220179200172424,1.9879730939865112,828.15771484375,1.2172445058822632,0.4137744903564453,15.237499,14.80745994140625,59.229839765625,58.20661198855968,0.0,Exceeds,Postfire
2482,2482,2482,0.16030782461166382,1.9882546663284304,828.6878662109375,1.2195851802825928,0.4133521020412445,11.5625,14.816939047851562,59.26775619140625,58.2438733874116,0.0,Exceeds,Postfire
2483,2483,2483,0.1586216539144516,1.9885313510894769,829.0164794921875,1.2226619720458984,0.4127177894115448,8.5625,14.822814653320313,59.29125861328125,58.266969792134,0.0,Exceeds,Postfire
2484,2484,2484,0.15700414776802066,1.9887839555740359,829.3524780273438,1.2262006998062134,0.4119554758071899,8.7125,14.828822307128906,59.315289228515624,58.290585265387485,0.0,Exceeds,Postfire
2485,2485,2485,0.1553121656179428,1.9890388250350952,830.0700073242188,1.2295671701431274,0.41120609641075134,13.6625,14.84165173095703,59.36660692382812,58.34101641953245,0.0,Exceeds,Postfire
2486,2486,2486,0.15341098606586456,1.9892991781234741,830.9149169921875,1.232641339302063,0.41049498319625854,14.862499,14.856758715820312,59.42703486328125,58.40040043338314,0.0,Exceeds,Postfire
2487,2487,2487,0.15164898335933685,1.9895668029785158,831.741455078125,1.235472559928894,0.4098407030105591,14.7125,14.871537216796876,59.4861488671875,58.45849321063996,0.0,Exceeds,Postfire
2488,2488,2488,0.14996251463890076,1.9898351430892944,832.5891723632812,1.2380563020706177,0.4092312753200531,14.9375,14.886694401855468,59.54677760742187,58.51807455632892,0.0,Exceeds,Postfire
2489,2489,2489,0.14909668266773224,1.9901001453399656,833.3577270507812,1.2405346632003784,0.4086527228355408,14.262501,14.900436159667969,59.601744638671875,58.57209200214326,0.0,Exceeds,Postfire
2490,2490,2490,0.1467498242855072,1.9903688430786133,833.997802734375,1.2430332899093628,0.40806490182876587,12.987499,14.911880712890625,59.6475228515625,58.6170793714456,0.0,Exceeds,Postfire
2491,2491,2491,0.14520280063152313,1.9906349182128904,834.8831176757812,1.2452678680419922,0.407490223646164,15.3125,14.927710144042969,59.710840576171876,58.679303247838305,0.0,Exceeds,Postfire
2492,2492,2492,0.14358572661876678,1.990904331207276,835.9022827148438,1.2471084594726562,0.4069405794143677,16.4375,14.945932814941406,59.783731259765624,58.750934705129275,0.0,Exceeds,Postfire
2493,2493,2493,0.1420523226261139,1.9911868572235107,836.7225952148438,1.248834252357483,0.40647146105766296,14.7875,14.960600002441407,59.842400009765626,58.80858992048385,0.0,Exceeds,Postfire
2494,2494,2494,0.1405678391456604,1.9914580583572388,837.4996948242188,1.2505216598510742,0.405997633934021,14.4125,14.97449454345703,59.89797817382812,58.86320794145813,0.0,Exceeds,Postfire
2495,2495,2495,0.13911643624305725,1.991726279258728,838.2655639648438,1.2521820068359375,0.4055114388465881,14.3375,14.988188283691406,59.95275313476562,58.91703663507935,0.0,Exceeds,Postfire
2496,2496,2496,0.13770653307437894,1.9919850826263428,838.8319091796875,1.2540886402130127,0.4049650430679321,12.3125,14.998314536132813,59.993258144531254,58.956841898715886,0.0,Exceeds,Postfire
2497,2497,2497,0.13686703145503998,1.992233872413636,839.24072265625,1.2564811706542969,0.4043318033218384,10.1375,15.00562412109375,60.022496484375,58.9855751302966,0.0,Exceeds,Postfire
2498,2498,2498,0.13511544466018674,1.9924705028533936,839.7074584960938,1.2591053247451782,0.4036406874656677,11.0375,15.013969357910156,60.055877431640624,59.018379403497235,0.0,Exceeds,Postfire
2499,2499,2499,0.1337927281856537,1.9927072525024407,840.216796875,1.2618488073349,0.4029251337051392,11.637501,15.023076328125,60.0923053125,59.054177972852436,0.0,Exceeds,Postfire
2500,2500,2500,0.13453222811222074,1.992940783500672,840.7483520507812,1.2647309303283691,0.4021971523761749,11.9375,15.032580534667968,60.13032213867187,59.091538037623486,0.0,Exceeds,Postfire
2501,2501,2501,0.13125747442245486,1.9931620359420776,841.2175903320312,1.2677057981491089,0.401452362537384,11.112499,15.040970515136719,60.163882060546875,59.12451819354953,0.0,Exceeds,Postfire
2502,2502,2502,0.13003550469875336,1.993374466896057,841.6260375976562,1.270843505859375,0.4006953537464142,10.2125,15.048273552246094,60.19309420898438,59.15322568619482,0.0,Exceeds,Postfire
2503,2503,2503,0.1288464218378067,1.9935873746871948,842.0319213867188,1.274109125137329,0.39993155002594,10.2125,15.055530754394532,60.22212301757813,59.18175300629213,0.0,Exceeds,Postfire
2504,2504,2504,0.12765935063362122,1.9937986135482788,842.590576171875,1.2773044109344482,0.3991605341434479,12.3125,15.065519501953125,60.2620780078125,59.221017752284716,0.0,Exceeds,Postfire
2505,2505,2505,0.12640321254730225,1.9940022230148315,843.1004638671875,1.280491590499878,0.39839449524879456,11.7875,15.074636293945312,60.29854517578125,59.25685493004306,0.0,Exceeds,Postfire
2506,2506,2506,0.12525777518749234,1.9942030906677248,843.4412841796875,1.2838857173919678,0.3976417779922485,9.1625,15.080730161132813,60.32292064453125,59.28080929927966,0.0,Exceeds,Postfire
2507,2507,2507,0.12419170886278152,1.994396448135376,843.8839721679688,1.2872413396835327,0.3968804180622101,10.8875,15.088645422363282,60.35458168945313,59.311923382387306,0.0,Exceeds,Postfire
2508,2508,2508,0.1230192482471466,1.9945871829986568,844.2763061523438,1.2906458377838137,0.3961234986782074,10.1375,15.095660354003906,60.38264141601562,59.33949836187385,0.0,Exceeds,Postfire
2509,2509,2509,0.12193173170089724,1.9947699308395384,844.7379150390625,1.2940078973770142,0.3953666985034943,11.112499,15.103913920898437,60.41565568359375,59.371942289978506,0.0,Exceeds,Postfire
2510,2510,2510,0.12080179154872896,1.9949498176574707,845.3765258789062,1.2972016334533691,0.3945898711681366,13.362499,15.115332282714844,60.461329130859376,59.41682670353914,0.0,Exceeds,Postfire
2511,2511,2511,0.11965645849704742,1.995145559310913,846.0289916992188,1.3002595901489258,0.3938165009021759,13.512501,15.126998371582031,60.507993486328125,59.46268490682339,0.0,Exceeds,Postfire
2512,2512,2512,0.21247777342796328,1.9953370094299319,846.2473754882812,1.3065743446350098,0.3931317329406738,6.3125,15.130903073730469,60.523612294921875,59.47803389198252,0.0,Exceeds,Postfire
2513,2513,2513,0.11949921399354935,1.9955090284347528,846.3407592773438,1.3119583129882812,0.3924851715564728,1.7375001,15.132572775878906,60.53029110351562,59.48459732051618,0.0,Exceeds,Postfire
2514,2514,2514,0.11852093786001205,1.9956670999526973,846.6533203125,1.31591796875,0.39180541038513184,8.4875,15.1381613671875,60.55264546875,59.5065655019024,0.0,Exceeds,Postfire
2515,2515,2515,0.11732470989227295,1.995827555656433,847.12890625,1.3197417259216309,0.3911057412624359,11.1875,15.14666484375,60.586659375,59.53999179937583,0.0,Exceeds,Postfire
2516,2516,2516,0.11618465930223465,1.9959901571273804,847.5704956054688,1.3235145807266235,0.3904139697551727,10.7375,15.154560461425781,60.618241845703125,59.57102866567719,0.0,Exceeds,Postfire
2517,2517,2517,0.21403083205223086,1.9961543083190918,847.7902221679688,1.3297873735427856,0.3897765874862671,6.3125,15.15848917236328,60.63395668945312,59.586472026932874,0.0,Exceeds,Postfire
2518,2518,2518,0.11680524796247482,1.9963067770004272,847.9867553710938,1.3340784311294556,0.3891619443893433,5.7125,15.162003186035156,60.64801274414062,59.600285255611574,0.0,Exceeds,Postfire
2519,2519,2519,0.11574551463127135,1.9964505434036253,848.150634765625,1.3385659456253052,0.3885710835456848,4.6625,15.164933349609376,60.6597333984375,59.61180342921478,0.0,Exceeds,Postfire
2520,2520,2520,0.11471260339021686,1.9965928792953491,848.3638916015625,1.342759132385254,0.3879816234111786,6.1625,15.168746381835938,60.67498552734375,59.62679206927794,0.0,Exceeds,Postfire
2521,2521,2521,0.11364173889160155,1.9967316389083865,848.6078491210938,1.3468412160873413,0.3873985707759857,6.9125,15.173108342285156,60.69243336914062,59.64393849009432,0.0,Exceeds,Postfire
2522,2522,2522,0.11675389856100082,1.9968698024749758,848.8035278320312,1.351165771484375,0.3868350684642792,5.7125,15.176607077636719,60.706428310546876,59.657691661257026,0.0,Exceeds,Postfire
2523,2523,2523,0.11176948249340056,1.9969961643219,848.9133911132812,1.3558131456375122,0.3863257765769959,2.4875002,15.17857143310547,60.71428573242188,59.66541334188487,0.0,Exceeds,Postfire
2524,2524,2524,0.11087003350257874,1.9971153736114504,848.995361328125,1.3604966402053833,0.3858569860458374,0.83749986,15.180037060546875,60.7201482421875,59.67117457359775,0.0,Exceeds,Postfire
2525,2525,2525,0.10996297001838684,1.9972211122512813,849.0665283203125,1.3650604486465454,0.3854256868362427,0.08749986,15.181309526367187,60.72523810546875,59.67617650671557,0.0,Exceeds,Postfire
2526,2526,2526,0.10905653238296507,1.9973275661468504,849.1566772460938,1.3693699836730957,0.3850110173225403,1.2124999,15.182921389160157,60.73168555664063,59.682512574652975,0.0,Exceeds,Postfire
2527,2527,2527,0.10813848674297333,1.997434139251709,849.2400512695312,1.373563289642334,0.3846186995506287,1.0625,15.18441211669922,60.73764846679688,59.688372472284996,0.0,Exceeds,Postfire
2528,2528,2528,0.10724962502717973,1.9975268840789795,849.3303833007812,1.377607822418213,0.3842425048351288,1.5124999,15.186027253417969,60.744109013671874,59.69472140969011,0.0,Exceeds,Postfire
2529,2529,2529,0.10635963082313538,1.997621297836304,849.4522705078125,1.3814979791641235,0.38385745882987976,3.2375002,15.188206596679688,60.75282638671875,59.70328818536445,0.0,Exceeds,Postfire
2530,2530,2530,0.10571206361055374,1.9977104663848884,849.5989379882812,1.38530695438385,0.38346973061561584,4.2875,15.190829011230468,60.76331604492187,59.713596629002616,0.0,Exceeds,Postfire
2531,2531,2531,0.10458778589963913,1.997800350189209,849.6550903320312,1.389276146888733,0.38313648104667664,-1.2625003000000001,15.19183301513672,60.76733206054688,59.717543265767965,0.0,Exceeds,Postfire
2532,2532,2532,0.10383759438991548,1.9978779554367063,849.689697265625,1.3930857181549072,0.3828442096710205,-4.1124997,15.192451787109375,60.7698071484375,59.719975595165735,0.0,Exceeds,Postfire
2533,2533,2533,0.1030588001012802,1.997950315475464,849.7189331054688,1.3966479301452637,0.3825804591178894,-4.6375003,15.19297452392578,60.77189809570312,59.72203042017725,0.0,Exceeds,Postfire
2534,2534,2534,0.13169248402118686,1.9980229139328003,849.8662109375,1.4006030559539795,0.3822653293609619,4.2875,15.1956078515625,60.78243140625,59.732381762041136,0.0,Exceeds,Postfire
2535,2535,2535,0.10315291583538057,1.9981005191802976,850.0933227539062,1.4039182662963867,0.3819214403629303,6.7625,15.199668610839844,60.798674443359374,59.74834419182792,0.0,Exceeds,Postfire
2536,2536,2536,0.11426280438899995,1.998179316520691,850.2649536132812,1.4076277017593384,0.3815812170505524,5.0375,15.202737370605469,60.810949482421876,59.760407172897644,0.0,Exceeds,Postfire
2537,2537,2537,0.10081816464662552,1.9982621669769287,850.4054565429688,1.4111303091049194,0.3812487125396729,3.7625,15.205249562988282,60.82099825195313,59.77028234445614,0.0,Exceeds,Postfire
2538,2538,2538,0.10002506524324416,1.9983413219451904,850.50830078125,1.4146791696548462,0.3809264004230499,2.3375,15.20708841796875,60.828353671875,59.77751069548832,0.0,Exceeds,Postfire
2539,2539,2539,0.099243625998497,1.998422384262085,850.6375122070312,1.4181737899780271,0.3805977404117584,3.3125,15.209398718261719,60.837594873046875,59.78659224987118,0.0,Exceeds,Postfire
2540,2540,2540,0.09839900583028792,1.9985069036483765,850.9363403320312,1.4236127138137815,0.3805723786354065,8.3375,15.214741765136718,60.858967060546874,59.80759522117891,0.0,Exceeds,Postfire
2541,2541,2541,0.10097754746675493,1.9985911846160889,851.2042846679688,1.4293614625930786,0.3805594146251679,7.7375,15.21953260986328,60.87813043945312,59.826427542265705,0.0,Exceeds,Postfire
2542,2542,2542,0.0967770218849182,1.9986697435379028,851.2339477539062,1.4344167709350586,0.3805224895477295,-5.2374997,15.220062985839844,60.880251943359376,59.82851239603523,0.0,Exceeds,Postfire
2543,2543,2543,0.0962384045124054,1.9987428188323968,851.2659301757812,1.4390851259231567,0.3804725706577301,-3.5874998999999996,15.220634831542968,60.88253932617187,59.830760263062444,0.0,Exceeds,Postfire
2544,2544,2544,0.09549766033887863,1.99881649017334,851.3687133789062,1.443751096725464,0.380426436662674,2.1875,15.222472595214844,60.88989038085938,59.83798432427205,0.0,Exceeds,Postfire
2545,2545,2545,0.09488000720739363,1.998893976211548,851.5980834960938,1.448868989944458,0.3803888261318207,6.6875,15.226573732910156,60.90629493164062,59.85410547749396,0.0,Exceeds,Postfire
2546,2546,2546,0.09477128833532332,1.9989737272262567,851.7901611328125,1.4539706707000732,0.3803582191467285,5.7875,15.230008081054688,60.92003232421875,59.867605549124974,0.0,Exceeds,Postfire
2547,2547,2547,0.09328433871269226,1.9990522861480715,851.9356079101562,1.4591392278671265,0.3803335130214691,4.2875,15.232608669433594,60.930434677734375,59.877828196311725,0.0,Exceeds,Postfire
2548,2548,2548,0.09255753457546234,1.9991354942321773,852.1563110351562,1.464502453804016,0.3803166747093201,6.4625,15.236554841308594,60.94621936523438,59.89334019472855,0.0,Exceeds,Postfire
2549,2549,2549,0.09176316112279892,1.9992222785949707,852.3934936523438,1.4700456857681274,0.3803089559078217,6.9875,15.240795666503907,60.963182666015626,59.91001044523955,0.0,Exceeds,Postfire
2550,2550,2550,0.09101543575525284,1.999313712120056,852.5291137695312,1.4755996465682983,0.3803042769432068,3.9875,15.243220554199219,60.972882216796876,59.91954243099237,0.0,Exceeds,Postfire
2551,2551,2551,0.09036356210708618,1.9993962049484253,852.6049194335938,1.4809311628341677,0.3802884519100189,0.53750014,15.244575959472657,60.97830383789063,59.924870390625586,0.0,Exceeds,Postfire
2552,2552,2552,0.08971944451332092,1.9994770288467407,852.7758178710938,1.4863724708557131,0.3802794814109802,5.0375,15.247631623535156,60.990526494140624,59.93688189382445,0.0,Exceeds,Postfire
2553,2553,2553,0.08894284069538116,1.9995638132095337,852.9390258789062,1.4918900728225708,0.3802742063999176,4.8875,15.250549782714844,61.002199130859374,59.94835287937937,0.0,Exceeds,Postfire
2554,2554,2554,0.08825470507144928,1.999646782875061,853.0696411132812,1.4974054098129272,0.3802717626094818,3.6875,15.25288518310547,61.01154073242188,59.95753309968136,0.0,Exceeds,Postfire
2555,2555,2555,0.08759339898824693,1.9997295141220093,853.2852172851562,1.5030560493469238,0.380275309085846,6.4625,15.256739685058594,61.02695874023438,59.97268475300222,0.0,Exceeds,Postfire
2556,2556,2556,0.08685719966888428,1.999819040298462,853.431396484375,1.5087413787841797,0.3802802264690399,4.3625,15.259353369140625,61.0374134765625,59.982958878059826,0.0,Exceeds,Postfire
2557,2557,2557,0.08623131364583969,1.9999078512191768,853.5586547851562,1.5143746137619019,0.3802862763404846,3.4625,15.261628747558595,61.04651499023438,59.991903158120415,0.0,Exceeds,Postfire
2558,2558,2558,0.08559288829565047,1.9999959468841555,853.6754150390625,1.519942045211792,0.3802866935729981,3.0124998,15.263716420898438,61.05486568359375,60.000109588698784,0.0,Exceeds,Postfire
2559,2559,2559,0.08496509492397307,2.000082015991211,853.7461547851562,1.525260090827942,0.3802798986434937,0.3125,15.264981247558595,61.05992499023438,60.005081493058604,0.0,Exceeds,Postfire
2560,2560,2560,0.08439046144485474,2.000162363052368,853.8467407226562,1.5304982662200928,0.3802701234817505,2.2624998,15.266779724121093,61.067118896484374,60.012151120655645,0.0,Exceeds,Postfire
2561,2561,2561,0.08374396711587906,2.000236988067627,853.8713989257812,1.5351516008377075,0.380237877368927,-6.1375003,15.267220612792968,61.06888245117187,60.01388420897434,0.0,Exceeds,Postfire
2562,2562,2562,0.08326614648103714,2.0003066062927246,853.8915405273438,1.5393661260604858,0.3801907896995544,-5.6875,15.267580744628907,61.07032297851563,60.01529985042278,0.0,Exceeds,Postfire
2563,2563,2563,0.08267451077699661,2.0003676414489746,853.9517211914062,1.5434675216674805,0.3801441490650177,-0.66250014,15.268656774902343,61.07462709960937,60.01952961547781,0.0,Exceeds,Postfire
2564,2564,2564,0.0820162370800972,2.0004346370697017,854.14013671875,1.5477898120880127,0.3801051676273346,5.7875,15.27202564453125,61.088102578125,60.03277229775456,0.0,Exceeds,Postfire
2565,2565,2565,0.08632449060678482,2.0005078315734863,854.4887084960938,1.5538218021392822,0.37995991110801697,9.2375,15.278258107910156,61.113032431640626,60.057271474457686,0.0,Exceeds,Postfire
2566,2566,2566,0.08589889854192734,2.0005850791931152,854.6564331054688,1.5581398010253906,0.3798333704471588,4.8875,15.28125702392578,61.12502809570312,60.069059906882856,0.0,Exceeds,Postfire
2567,2567,2567,0.08213258534669876,2.0006663799285893,854.861083984375,1.5624840259552002,0.37970393896102905,6.0875,15.284916181640625,61.1396647265625,60.08344368196351,0.0,Exceeds,Postfire
2568,2568,2568,0.08145373314619064,2.000750064849853,854.9996337890625,1.5669082403182983,0.3795800507068634,3.9125,15.287393452148438,61.14957380859375,60.09318157919973,0.0,Exceeds,Postfire
2569,2569,2569,0.0808444544672966,2.00083327293396,855.1846923828125,1.5714068412780762,0.3794515728950501,5.5625,15.290702299804687,61.16280919921875,60.106188321235074,0.0,Exceeds,Postfire
2570,2570,2570,0.08017101138830185,2.0009143352508545,855.3565063476562,1.5759896039962769,0.37932726740837097,5.0375,15.293774333496094,61.175097333984375,60.11826417177251,0.0,Exceeds,Postfire
2571,2571,2571,0.08481530100107193,2.0010037422180176,855.513916015625,1.5807628631591797,0.3792054951190949,4.5875,15.296588818359375,61.1863552734375,60.12932762418318,0.0,Exceeds,Postfire
2572,2572,2572,0.07907060533761978,2.0010843276977544,855.6409301757812,1.5854240655899048,0.3790895342826843,3.4625,15.298859831542968,61.19543932617187,60.138254744953485,0.0,Exceeds,Postfire
2573,2573,2573,0.0784827321767807,2.0011746883392334,855.7853393554688,1.5900826454162598,0.3789699673652649,4.1375,15.30144186767578,61.20576747070312,60.148404465156524,0.0,Exceeds,Postfire
2574,2574,2574,0.07810318470001221,2.0012636184692383,855.9532470703125,1.594784140586853,0.3788475692272186,4.9625,15.304444057617188,61.21777623046875,60.16020576704942,0.0,Exceeds,Postfire
2575,2575,2575,0.07722848653793335,2.001350879669189,856.1570434570312,1.5995306968688965,0.3787235915660858,6.0875,15.308087937011718,61.232351748046874,60.17452948461407,0.0,Exceeds,Postfire
2576,2576,2576,0.07660437375307083,2.001445770263672,856.2928466796875,1.6043280363082886,0.3786062598228455,3.9875,15.310516098632812,61.24206439453125,60.184074339834595,0.0,Exceeds,Postfire
2577,2577,2577,0.0760590136051178,2.001533031463623,856.3984985351562,1.6090654134750366,0.3784984648227692,2.1875,15.312405153808594,61.24962061523438,60.19150002270504,0.0,Exceeds,Postfire
2578,2578,2578,0.07552408427000046,2.0016217231750493,856.4990844726562,1.6137179136276243,0.3783863782882689,2.1125002,15.314203630371093,61.25681452148437,60.19856965030209,0.0,Exceeds,Postfire
2579,2579,2579,0.07496204227209091,2.0017051696777344,856.6653442382812,1.6183438301086426,0.3782661259174347,5.0375,15.317176354980468,61.26870541992187,60.21025512698556,0.0,Exceeds,Postfire
2580,2580,2580,0.07433952391147614,2.001780271530152,856.7416381835938,1.6229162216186523,0.3781601190567017,0.6875,15.318540490722656,61.274161962890624,60.21561740519934,0.0,Exceeds,Postfire
2581,2581,2581,0.0738842636346817,2.001859188079834,856.7832641601562,1.6272475719451904,0.3780588209629059,-2.9874997000000003,15.319284763183594,61.27713905273438,60.21854306419279,0.0,Exceeds,Postfire
2582,2582,2582,0.07343342155218124,2.0019333362579346,856.8148803710938,1.6312613487243652,0.3779583275318146,-3.8875002999999997,15.319850061035156,61.279400244140625,60.220765192284574,0.0,Exceeds,Postfire
2583,2583,2583,0.0729413703083992,2.0020008087158203,856.8572998046875,1.6350494623184204,0.3778565526008606,-2.5375001,15.320608520507813,61.28243408203125,60.22374661897144,0.0,Exceeds,Postfire
2584,2584,2584,0.0724170133471489,2.0020639896392822,856.9563598632812,1.63880717754364,0.3777398467063904,2.1875,15.322379714355469,61.289518857421875,60.23070900100421,0.0,Exceeds,Postfire
2585,2585,2585,0.07179240137338637,2.0021350383758545,857.1260375976562,1.6426407098770142,0.37761351466178894,5.2625,15.325413552246093,61.301654208984374,60.242634707751655,0.0,Exceeds,Postfire
2586,2586,2586,0.07227139919996263,2.00221347808838,857.3567504882812,1.647603988647461,0.37748339772224426,6.7625,15.329538698730468,61.318154794921874,60.25885023707013,0.0,Exceeds,Postfire
2587,2587,2587,0.07143975049257277,2.002289056777954,857.6088256835938,1.6518014669418335,0.3773502707481384,7.4375,15.334045803222656,61.336183212890624,60.27656720428846,0.0,Exceeds,Postfire
2588,2588,2588,0.07087884843349458,2.002370357513428,857.7926025390625,1.6561580896377563,0.37722647190094,5.5625,15.337331733398438,61.34932693359375,60.28948386004981,0.0,Exceeds,Postfire
2589,2589,2589,0.07034311443567276,2.002449512481689,857.9089965820312,1.6605627536773682,0.3771170675754547,2.7875,15.33941285888672,61.35765143554688,60.29766455169276,0.0,Exceeds,Postfire
2590,2590,2590,0.0698508769273758,2.002532958984375,858.0576782226562,1.6649754047393799,0.3770012855529785,4.3625,15.342071286621094,61.368285146484375,60.308114559475776,0.0,Exceeds,Postfire
2591,2591,2591,0.06930921226739882,2.002612352371216,858.268798828125,1.6694462299346924,0.3768804967403412,6.3125,15.345846123046876,61.3833844921875,60.322953055748954,0.0,Exceeds,Postfire
2592,2592,2592,0.0687410905957222,2.00270414352417,858.4763793945312,1.6740325689315796,0.37675976753234863,6.3875,15.349557663574219,61.398230654296874,60.337542742313005,0.0,Exceeds,Postfire
2593,2593,2593,0.06820479035377502,2.0027933120727544,858.7146606445312,1.6787341833114624,0.3766414523124695,7.0625,15.35381813232422,61.41527252929688,60.354290209630285,0.0,Exceeds,Postfire
2594,2594,2594,0.06788421422243117,2.0028853416442867,858.9832763671875,1.6835441589355469,0.3765184283256531,7.8125,15.358620981445313,61.43448392578125,60.37316971876536,0.0,Exceeds,Postfire
2595,2595,2595,0.06735817342996597,2.0029847621917725,859.2181396484375,1.688486933708191,0.3764086961746216,7.0625,15.362820336914062,61.45128134765625,60.38967695601866,0.0,Exceeds,Postfire
2596,2596,2596,0.06661354750394821,2.003084421157837,859.5518798828125,1.6935082674026491,0.3762917220592499,9.0125,15.368787612304688,61.47515044921875,60.41313370583703,0.0,Exceeds,Postfire
2597,2597,2597,0.06606602668762207,2.0031979084014893,860.0471801757812,1.6986713409423828,0.3761829137802124,11.637501,15.37764358154297,61.51057432617188,60.447945616000894,0.0,Exceeds,Postfire
2598,2598,2598,0.08166743069887161,2.0033118724823,860.4232177734375,1.7046046257019043,0.3760910332202912,9.8375,15.384367133789063,61.53746853515625,60.47437521286098,0.0,Exceeds,Postfire
2599,2599,2599,0.12413819134235382,2.00342345237732,860.6122436523438,1.711838722229004,0.3760163187980652,5.5625,15.387746916503906,61.55098766601562,60.48766079336344,0.0,Exceeds,Postfire
2600,2600,2600,0.06851276010274887,2.0035312175750732,860.798095703125,1.71757709980011,0.3759420514106751,5.5625,15.391069951171875,61.5642798046875,60.50072330309221,0.0,Exceeds,Postfire
